Vector,Labels
"[ 0.07802133 -0.03185027 -0.06327328  0.13568917 -0.0936152  -0.01812679
 -0.00595998 -0.12602304  0.06958412  0.06498766  0.07470398  0.13445
  0.04727592 -0.13230076  0.19945022  0.03316075  0.071922    0.10036909
 -0.12891644  0.01885619 -0.02047038  0.09150463  0.03122156  0.1390877
 -0.08764677  0.01210178  0.06528948 -0.09260231 -0.04600152  0.00819656
 -0.01720256 -0.3050429  -0.04504967 -0.10580053 -0.03601352 -0.00585355
  0.1360058   0.0244607  -0.06355982  0.11489237 -0.04859176 -0.07627118
  0.10280598 -0.10392772 -0.08560167  0.13192607 -0.09324658 -0.07219855
  0.1801303   0.0156072  -0.01918605  0.01056377  0.08110332 -0.0633324
 -0.04601915 -0.04892367  0.03518256 -0.06501286 -0.06763349  0.0781896
  0.07878183  0.03124774 -0.01786337 -0.07672599  0.06134901  0.17758073
  0.02060776 -0.11167421  0.11463653 -0.11577372  0.00892418  0.15754157
 -0.04981906 -0.09408226 -0.01450467 -0.02163124 -0.05717335  0.11400032
 -0.0304701  -0.01719425  0.18572149 -0.01791353  0.02451882 -0.04901653
  0.01305666 -0.00391027  0.15897663 -0.03239728 -0.058725    0.11974964
 -0.08968841  0.03205885 -0.00156318 -0.14413457 -0.18422303 -0.01256444
 -0.06984827 -0.0920155   0.15333046  0.04808018 -0.00590385  0.07983822
  0.01344556 -0.01817687  0.03623312  0.07307427 -0.04770511 -0.08397438
  0.05634541  0.05307673 -0.03690331 -0.08277636  0.0329968   0.01008754
 -0.10982268  0.08597896 -0.07984368  0.12641715 -0.03102379 -0.19439086
  0.02722589 -0.16092622 -0.06085054  0.0327221  -0.0197783   0.01534213
  0.09366364  0.06063437]",97
"[ 0.07907857 -0.0369739  -0.07542967  0.13789432 -0.10114764 -0.00884785
 -0.00634006 -0.12582327  0.07147868  0.06970699  0.07373194  0.1330907
  0.0537458  -0.12830253  0.20229751  0.02057934  0.0763564   0.09297795
 -0.12489899  0.02217047 -0.02799375  0.10495485  0.03277407  0.13166797
 -0.08598819  0.01291055  0.06810126 -0.09025753 -0.03332865  0.00925351
 -0.01210072 -0.3040431  -0.04687053 -0.1075424  -0.05229948 -0.00701947
  0.14163227  0.03407889 -0.06499258  0.11589263 -0.05006282 -0.07394335
  0.10579456 -0.09380241 -0.07602901  0.13662915 -0.09496134 -0.07436527
  0.183802    0.02023228 -0.01211468  0.00675789  0.08555079 -0.05781488
 -0.04942062 -0.0452356   0.03111323 -0.0580631  -0.06680539  0.07634035
  0.0757191   0.02502491 -0.01783129 -0.07425979  0.06287387  0.16732362
  0.01550431 -0.11354948  0.10895823 -0.11664918  0.00296396  0.16221896
 -0.04329474 -0.09814055 -0.00963888 -0.01694125 -0.045296    0.10841641
 -0.02955822 -0.02394158  0.179924   -0.02041348  0.02227998 -0.05280895
  0.01489295 -0.00135364  0.16234581 -0.03327173 -0.0601356   0.12878932
 -0.09221818  0.03088653  0.00202893 -0.14369728 -0.18214312 -0.0050589
 -0.07332323 -0.09313406  0.1530952   0.04719763 -0.00785453  0.08171469
  0.01968271 -0.01435674  0.02793917  0.0758414  -0.05573557 -0.079414
  0.04783109  0.06523394 -0.03891657 -0.08961242  0.02811555  0.00715377
 -0.10553685  0.0905945  -0.0726121   0.13197735 -0.03335533 -0.19813608
  0.03102144 -0.15214479 -0.0650456   0.02869913 -0.01129382  0.02286256
  0.08595552  0.05651772]",94
"[ 0.07783949 -0.04312302 -0.07031438  0.13168931 -0.09670751 -0.0077208
 -0.00438613 -0.11617572  0.06695993  0.06481933  0.08132678  0.134149
  0.05548634 -0.12637575  0.21193358  0.01838936  0.07790784  0.09514911
 -0.12016011  0.02441486 -0.01976681  0.10249057  0.03029637  0.12775667
 -0.09232436  0.00690298  0.07424314 -0.10048466 -0.04058541  0.00041619
 -0.01263468 -0.30483925 -0.04541173 -0.10823338 -0.05549963 -0.00837702
  0.13414714  0.03057824 -0.0724928   0.11828452 -0.04520563 -0.08306415
  0.10999469 -0.09831644 -0.0821078   0.13850898 -0.09301349 -0.07707685
  0.1804021   0.02903264 -0.00574395  0.01567379  0.08228178 -0.05720931
 -0.0508604  -0.04932617  0.03322598 -0.04342964 -0.06675678  0.07778278
  0.0699231   0.02260987 -0.00470435 -0.07333447  0.0671113   0.1672209
  0.0088406  -0.11803611  0.10915723 -0.10934385  0.00064072  0.15196596
 -0.04343306 -0.09096051 -0.01507244 -0.01402376 -0.04549597  0.09823368
 -0.02585635 -0.01912453  0.1757477  -0.03539906  0.02302966 -0.05576328
  0.02013922 -0.00207645  0.15648462 -0.0271883  -0.06638301  0.12861633
 -0.09971022  0.02034908  0.00371122 -0.14964585 -0.17709449  0.00057248
 -0.07281938 -0.10277927  0.15009195  0.03394623 -0.01765799  0.08525885
  0.02245535 -0.01997733  0.03336297  0.08493045 -0.05345245 -0.08209017
  0.03545288  0.07534068 -0.03147792 -0.08362155  0.02399     0.01819205
 -0.11167041  0.09261124 -0.06165888  0.13070603 -0.02746958 -0.20617367
  0.03564092 -0.15383391 -0.06499993  0.03180997 -0.00334414  0.0308803
  0.09325442  0.05125149]",81
"[ 0.08919748 -0.03909245 -0.05649721  0.11494456 -0.09214919 -0.00232111
  0.00627788 -0.138888    0.05748066  0.07021573  0.0783648   0.12200611
  0.05802485 -0.11271325  0.2015527   0.02745374  0.08517455  0.10927712
 -0.11388953  0.01895341 -0.02634215  0.10431439  0.03440578  0.14114021
 -0.0865394   0.0118649   0.06681827 -0.09939766 -0.03372581  0.00867342
 -0.00886708 -0.28569162 -0.04216636 -0.10152786 -0.04691657  0.00041942
  0.13629343  0.02341418 -0.07486477  0.11643472 -0.04223937 -0.05582237
  0.10935038 -0.09503474 -0.07302509  0.13123924 -0.0941996  -0.07020252
  0.18077658  0.01954337 -0.01026688  0.00053866  0.08597746 -0.04658841
 -0.04543144 -0.05183107  0.05254274 -0.05589819 -0.07063799  0.07589371
  0.09111255  0.02787743 -0.01659115 -0.07395831  0.07627621  0.16507542
  0.0003003  -0.10896441  0.1209503  -0.13437651  0.00183721  0.17355525
 -0.05273714 -0.09082658  0.00150817 -0.00818483 -0.04077211  0.11695572
 -0.02703433 -0.03120999  0.17587872 -0.01944589  0.01867231 -0.05880138
  0.03227056  0.00564306  0.16677092 -0.03315401 -0.08189741  0.12411155
 -0.0851348   0.03739701 -0.00441046 -0.13138038 -0.17912649 -0.00183478
 -0.07111173 -0.10407696  0.16594212  0.03503843 -0.00357841  0.08559763
  0.02882244 -0.01297901  0.03148763  0.06971844 -0.06141546 -0.08893019
  0.0511403   0.05705905 -0.03425377 -0.08354621  0.05957556  0.00725055
 -0.1206229   0.08377933 -0.06451489  0.14204364 -0.01856943 -0.18470569
  0.03720338 -0.16526796 -0.07199899  0.03685751 -0.01185805  0.0048666
  0.07767268  0.06811383]",85
"[ 0.07994752 -0.03310244 -0.07232263  0.1376856  -0.09250197 -0.00167716
 -0.01344631 -0.12873007  0.07203288  0.07246024  0.06595346  0.13384756
  0.05363468 -0.12078875  0.2039781   0.02629089  0.08894432  0.09282465
 -0.11939297  0.0105692  -0.01990497  0.11216232  0.02634255  0.13877805
 -0.09006204  0.01605931  0.06484762 -0.09594649 -0.03746841  0.00872272
 -0.01278979 -0.29534078 -0.04571374 -0.10235241 -0.05043297 -0.00490862
  0.14248656  0.02481556 -0.05375811  0.10990225 -0.05630763 -0.05813568
  0.11152124 -0.09897127 -0.07670693  0.12531087 -0.08745651 -0.06879244
  0.18591376  0.02043057 -0.01371915 -0.00785925  0.08852006 -0.06033093
 -0.0474642  -0.05198093  0.03421095 -0.05904573 -0.07634933  0.07380579
  0.07919448  0.01934287 -0.02212261 -0.08001839  0.06802724  0.16336934
  0.01977977 -0.11599129  0.1058871  -0.11895084 -0.0041181   0.16057137
 -0.04250484 -0.09610207 -0.00561744 -0.01912273 -0.04698714  0.11361864
 -0.02451692 -0.03590559  0.17996216 -0.01934801  0.02212986 -0.05942272
  0.01843061  0.00292753  0.15471128 -0.02768385 -0.06562738  0.12919112
 -0.09720974  0.03977196 -0.00758064 -0.14487444 -0.18929058  0.00443591
 -0.08204948 -0.09023543  0.16536291  0.05110633 -0.00790566  0.08419955
  0.02876519 -0.01861851  0.03304708  0.07291948 -0.0540898  -0.08107331
  0.05502939  0.06777598 -0.02531854 -0.09416754  0.03693083  0.01202519
 -0.09992178  0.08829781 -0.06549616  0.13953249 -0.02408382 -0.18907927
  0.02821522 -0.15222299 -0.06027595  0.03076367 -0.01417321  0.02272518
  0.0856481   0.05884655]",81
"[ 0.07696853 -0.03336326 -0.07194512  0.13091719 -0.0906693  -0.00949084
 -0.00380004 -0.12528723  0.05980989  0.06878465  0.07578081  0.1363215
  0.05052709 -0.11813802  0.20937361  0.0280874   0.08555345  0.08698389
 -0.12342989  0.0156111  -0.01449     0.11544593  0.0233066   0.14129446
 -0.09421165  0.01687149  0.05656494 -0.09315293 -0.03902595  0.00091356
 -0.02036289 -0.29622194 -0.05742383 -0.09692876 -0.04384623  0.00071361
  0.13321647  0.03344379 -0.06177763  0.11466753 -0.04876935 -0.06211491
  0.1185435  -0.09972471 -0.07134756  0.13397525 -0.09061468 -0.07260989
  0.17845842  0.01041411 -0.01020534 -0.00610701  0.09101053 -0.05724354
 -0.04172149 -0.03488207  0.03741902 -0.06046444 -0.07840349  0.06710942
  0.08537837  0.01875648 -0.02444666 -0.0787923   0.06689702  0.16217388
  0.02505159 -0.12559423  0.10926109 -0.12109779 -0.01725033  0.16041416
 -0.04608507 -0.0969198  -0.00094148 -0.01785257 -0.03778277  0.1121579
 -0.02628552 -0.04662142  0.16976812 -0.02396266  0.02332532 -0.06468288
  0.02344203 -0.00691865  0.14943723 -0.03359986 -0.07143097  0.13437682
 -0.08676247  0.0471946  -0.00410657 -0.14935584 -0.19472426  0.0027838
 -0.07979243 -0.09506199  0.16246438  0.04721956 -0.00845917  0.09690056
  0.02277827 -0.02446035  0.02788184  0.0830806  -0.05205375 -0.08121459
  0.05140628  0.06103032 -0.02133575 -0.08849798  0.04016666  0.01256749
 -0.1017264   0.07901727 -0.05562208  0.13185118 -0.02345041 -0.19061226
  0.03544613 -0.16225296 -0.05944778  0.03444425 -0.01676291  0.02219224
  0.07865134  0.05151004]",85
"[ 0.08957225 -0.04129615 -0.07095844  0.12935194 -0.1083544  -0.01085986
  0.00610958 -0.12853839  0.06377181  0.06024     0.07526203  0.13278536
  0.05393915 -0.11827561  0.21415037  0.02286154  0.07678396  0.09517716
 -0.11435776  0.0208824  -0.02751858  0.09749811  0.02813976  0.13441564
 -0.09227663  0.01000807  0.06931517 -0.08952011 -0.02576472  0.00506488
 -0.00723623 -0.301299   -0.03792324 -0.09896544 -0.05732892 -0.00388851
  0.1370057   0.04406197 -0.06762056  0.11572533 -0.04626979 -0.07288039
  0.11564675 -0.09192877 -0.07762012  0.15066476 -0.09779818 -0.07817272
  0.17342108  0.02751097 -0.01385386  0.00939881  0.08303738 -0.04771395
 -0.04543302 -0.05642968  0.03912779 -0.0564374  -0.06825825  0.07584263
  0.08285142  0.02166649 -0.02047004 -0.07874117  0.06106756  0.16695397
  0.00657885 -0.10806765  0.10871667 -0.12763393  0.00245181  0.16529693
 -0.03349884 -0.09573856 -0.00600067 -0.02519329 -0.0324291   0.10708718
 -0.02683912 -0.02195143  0.17115062 -0.02307947  0.0236492  -0.0516859
  0.02097878  0.00218361  0.17979018 -0.02883062 -0.07008576  0.13758487
 -0.08298395  0.02680897  0.00253742 -0.14145221 -0.18266785 -0.00461459
 -0.06116335 -0.09961192  0.15360174  0.04928057 -0.00264917  0.08103479
  0.02891549 -0.01392608  0.02388835  0.07782958 -0.05182526 -0.076661
  0.04334973  0.05969387 -0.04124987 -0.09127337  0.04085287  0.00683253
 -0.11043239  0.08512209 -0.06572305  0.12640187 -0.03112123 -0.1909233
  0.03151714 -0.15968288 -0.06496941  0.03154796 -0.00369582  0.01886251
  0.08359848  0.05401415]",68
"[ 0.08413074 -0.03149674 -0.06437401  0.13780695 -0.09906907 -0.01133297
  0.00319742 -0.14000574  0.06227619  0.06130723  0.08003307  0.13476232
  0.05117339 -0.11819286  0.20343581  0.03613228  0.07716069  0.10378093
 -0.12496341  0.01595774 -0.03314913  0.09427717  0.0349944   0.14961557
 -0.08713244  0.0174083   0.06214283 -0.08810312 -0.04375628 -0.00428016
 -0.00760619 -0.2980671  -0.03860617 -0.09904292 -0.04717513 -0.00485007
  0.14112411  0.03554643 -0.06783404  0.11122569 -0.0390823  -0.06644221
  0.10992405 -0.10486625 -0.08100753  0.13928056 -0.0960501  -0.07805668
  0.18036808  0.01473529 -0.01347313  0.00096026  0.07890213 -0.05394781
 -0.04190272 -0.04905719  0.03827382 -0.06894965 -0.05956228  0.08099978
  0.07986645  0.02724279 -0.02232155 -0.07325663  0.06875956  0.17052472
  0.01783826 -0.1040727   0.12120842 -0.12440071  0.0081599   0.16352998
 -0.04776904 -0.07985297 -0.00269894 -0.02130217 -0.04903023  0.11859729
 -0.02550465 -0.01790711  0.17631145 -0.01599145  0.02362129 -0.04894908
  0.02125135  0.0041103   0.16410455 -0.03552555 -0.06928097  0.13295218
 -0.08586141  0.02969203 -0.00390091 -0.15076955 -0.17393857 -0.01321691
 -0.06862616 -0.08794646  0.1588985   0.04026766 -0.00716106  0.08410019
  0.02560403 -0.01439844  0.03033953  0.06756756 -0.05721368 -0.09022704
  0.05239322  0.04270611 -0.04118937 -0.07496788  0.04473631  0.01103589
 -0.11061797  0.08795575 -0.0762402   0.125224   -0.02676371 -0.1857647
  0.02538892 -0.16406652 -0.06027808  0.02524793 -0.02144387  0.01095486
  0.0855085   0.06070913]",97
"[ 0.08354666 -0.04256107 -0.06737154  0.12958956 -0.10207736 -0.0140763
  0.00257291 -0.12342792  0.06874561  0.06535339  0.07973342  0.13075984
  0.04892739 -0.1182083   0.21270677  0.02691382  0.07231899  0.09500334
 -0.11940808  0.02327766 -0.03251519  0.09646566  0.03008773  0.13864972
 -0.09494154  0.01520947  0.06976557 -0.09473711 -0.03478517  0.00819299
 -0.00949518 -0.30421314 -0.04060113 -0.09946813 -0.05124023 -0.00407788
  0.13446118  0.03727254 -0.06915268  0.12366448 -0.04611504 -0.08141524
  0.11293761 -0.09896103 -0.08219197  0.14680643 -0.09687736 -0.07488678
  0.17985289  0.02133667 -0.01661874  0.01164433  0.08107941 -0.05526217
 -0.04475558 -0.04934387  0.03737229 -0.05570511 -0.07105806  0.07894794
  0.07724628  0.0246422  -0.01228342 -0.07676382  0.06465467  0.16590105
  0.00929825 -0.11379753  0.10619449 -0.11716791 -0.00154818  0.16417584
 -0.04737024 -0.08971389 -0.01242012 -0.01834179 -0.03726378  0.09838539
 -0.03030058 -0.01817384  0.17514166 -0.02236987  0.02978052 -0.05283818
  0.02523796 -0.00634825  0.1650042  -0.0285327  -0.06792308  0.13346939
 -0.08911336  0.02724786  0.00744076 -0.1538457  -0.17770264 -0.00558266
 -0.06755882 -0.09564863  0.15028529  0.04652278 -0.00839983  0.07884953
  0.01469693 -0.01379881  0.02870791  0.08017365 -0.05321255 -0.085281
  0.04193655  0.05848705 -0.04119341 -0.07940461  0.0383019   0.00936627
 -0.10632546  0.08984204 -0.07123794  0.13218056 -0.02782809 -0.19438978
  0.03017691 -0.15884104 -0.0635325   0.03189143 -0.00874355  0.02371541
  0.08390601  0.04736034]",95
"[ 0.07875293 -0.04120229 -0.07918554  0.13501744 -0.10528383  0.00610649
 -0.01319307 -0.12568581  0.06725965  0.05683253  0.0746775   0.1346937
  0.04526087 -0.12418299  0.21028632  0.0118266   0.06961118  0.08465178
 -0.12861894  0.04593933 -0.03047574  0.12059832  0.03571437  0.12769102
 -0.08991888  0.02070014  0.05481841 -0.08156174 -0.01754026 -0.0017208
 -0.01050592 -0.2961657  -0.06632514 -0.08973467 -0.0585155  -0.01216918
  0.14402491  0.0457784  -0.05863464  0.1291456  -0.07103139 -0.06434499
  0.09990895 -0.0938585  -0.06050005  0.14215195 -0.10210218 -0.08880708
  0.18047571  0.02358252  0.00168852 -0.01233283  0.09698799 -0.04332847
 -0.06883415 -0.03746889  0.03838691 -0.04435086 -0.06495196  0.07393368
  0.08096188  0.03196444 -0.01151478 -0.07074892  0.07279     0.15700755
  0.00223523 -0.11229161  0.10867397 -0.10695839 -0.01511338  0.15118065
 -0.03414611 -0.09679563 -0.00735623 -0.00367943 -0.03600691  0.10026526
 -0.01827199 -0.04006444  0.16721004 -0.02163473  0.00396902 -0.0718831
  0.0179312  -0.01045662  0.18359612 -0.02831736 -0.07264087  0.13818157
 -0.07794435  0.03227465  0.01325255 -0.14660104 -0.1783611  -0.00237529
 -0.07180355 -0.09696987  0.16027585  0.03465695 -0.00357662  0.08844741
  0.01309909 -0.00707563  0.01562542  0.08488211 -0.07455195 -0.07129324
  0.03797076  0.08687909 -0.0329213  -0.09914217  0.02555243  0.00689933
 -0.10687029  0.10192483 -0.0656314   0.1316286  -0.03370381 -0.18948737
  0.03526932 -0.14127618 -0.06766813  0.02605093 -0.01527644  0.02103321
  0.07690785  0.05871328]",73
"[ 8.04176033e-02 -4.54763100e-02 -6.39266670e-02  1.42441958e-01
 -1.00920908e-01 -4.28228406e-03 -1.53458532e-04 -1.32063285e-01
  5.67435175e-02  5.33404350e-02  7.47468770e-02  1.34561986e-01
  5.68370186e-02 -1.21684961e-01  2.08572626e-01  2.63122357e-02
  6.69778809e-02  9.71447825e-02 -1.24718085e-01  3.20104174e-02
 -2.80434489e-02  1.01662204e-01  1.91678330e-02  1.41582534e-01
 -7.99842179e-02  1.34037826e-02  7.32014999e-02 -9.11083370e-02
 -2.82352995e-02 -5.97286038e-03 -1.95664614e-02 -3.10690492e-01
 -4.51136865e-02 -9.75009948e-02 -5.82812838e-02 -6.13561459e-03
  1.30421534e-01  3.98835540e-02 -7.75756612e-02  1.15946263e-01
 -3.59628275e-02 -7.17629567e-02  1.06342264e-01 -1.00552291e-01
 -8.15642029e-02  1.51899919e-01 -1.02469906e-01 -6.93434998e-02
  1.72435209e-01  2.83246357e-02 -4.77068033e-03  8.19099974e-03
  9.25263390e-02 -5.01748435e-02 -5.06100208e-02 -4.58291471e-02
  4.22515869e-02 -5.31291552e-02 -5.46841882e-02  7.05441684e-02
  7.61454329e-02  2.44977549e-02 -1.78980585e-02 -7.30477795e-02
  5.65045364e-02  1.81450799e-01  8.54076538e-03 -9.80301350e-02
  1.18969001e-01 -1.25594854e-01  3.35352868e-03  1.55900061e-01
 -3.31517085e-02 -9.10627544e-02 -3.56145599e-03 -2.02751346e-02
 -5.15293926e-02  1.05401695e-01 -3.03693600e-02 -1.95221752e-02
  1.71376660e-01 -1.85674448e-02  1.54272048e-02 -5.88003509e-02
  7.53485877e-03  6.57552853e-03  1.69180751e-01 -2.79850774e-02
 -6.59084469e-02  1.33749589e-01 -8.43547285e-02  2.35498436e-02
  1.25297974e-03 -1.48738280e-01 -1.73900962e-01 -1.46570140e-02
 -5.09125032e-02 -9.87689942e-02  1.49607569e-01  3.09671070e-02
 -1.16275996e-02  8.64127427e-02  1.87425725e-02 -1.58670675e-02
  2.12447606e-02  8.79492238e-02 -6.38671666e-02 -7.91790783e-02
  4.39066216e-02  6.60712495e-02 -4.27213870e-02 -8.95343944e-02
  3.95652913e-02  1.59070324e-02 -1.22243114e-01  8.26810747e-02
 -7.68303573e-02  1.19471252e-01 -3.77475880e-02 -1.90223351e-01
  3.38820070e-02 -1.51936010e-01 -5.57684414e-02  3.05331331e-02
 -1.66983344e-03  1.60427932e-02  9.19764936e-02  5.68718836e-02]",76
"[ 8.24578479e-02 -4.20288220e-02 -6.94846660e-02  1.48187608e-01
 -9.81143862e-02 -1.31169881e-03 -8.10820377e-04 -1.31844148e-01
  6.75653666e-02  5.34639843e-02  6.54758513e-02  1.41076088e-01
  4.61914539e-02 -1.15410939e-01  2.04905644e-01  2.78926138e-02
  7.29618743e-02  7.47570246e-02 -1.25330955e-01  3.77521031e-02
 -3.41649950e-02  1.07210808e-01  2.68086996e-02  1.43794462e-01
 -8.19738060e-02  2.16969661e-02  6.61324486e-02 -8.64785910e-02
 -1.83865502e-02  5.24896523e-03 -6.02891156e-03 -3.01305920e-01
 -5.66013008e-02 -8.86576548e-02 -5.83717450e-02 -8.59589968e-03
  1.36580974e-01  4.86702994e-02 -6.85650036e-02  1.12253748e-01
 -4.86150160e-02 -5.99889494e-02  1.00213304e-01 -9.60227624e-02
 -7.82721341e-02  1.53069332e-01 -1.05754785e-01 -7.20686167e-02
  1.75465629e-01  2.08837707e-02 -8.48197751e-03 -8.96538701e-03
  9.18383449e-02 -3.69985513e-02 -5.14641888e-02 -4.63583395e-02
  4.34819646e-02 -5.33434376e-02 -6.72359541e-02  7.10410625e-02
  8.27123001e-02  3.24948616e-02 -2.03354061e-02 -7.46884793e-02
  5.64680547e-02  1.67339563e-01  1.67968124e-02 -1.02458544e-01
  1.14597999e-01 -1.29001334e-01  1.03206735e-03  1.56350851e-01
 -2.22744606e-02 -9.75718871e-02 -3.06416466e-03 -1.58642735e-02
 -4.91566658e-02  1.08488880e-01 -2.42920462e-02 -4.16719057e-02
  1.76601842e-01 -1.35021759e-02  9.54826549e-03 -5.79344332e-02
 -1.46870699e-03 -3.65544995e-03  1.83972672e-01 -2.75968015e-02
 -6.67356029e-02  1.36637971e-01 -8.22332799e-02  3.33238654e-02
 -1.13769597e-03 -1.43871605e-01 -1.86209768e-01  2.80547683e-05
 -5.45506477e-02 -9.26365554e-02  1.55585349e-01  3.32952440e-02
  4.68989601e-03  8.51286426e-02  2.05049310e-02 -1.03343464e-02
  1.34026837e-02  7.09384233e-02 -6.46261647e-02 -6.76907152e-02
  4.42435816e-02  7.50822425e-02 -3.38063762e-02 -9.53627229e-02
  3.49974632e-02  9.61361546e-03 -1.20194390e-01  7.92043954e-02
 -8.12247396e-02  1.33479610e-01 -5.07739224e-02 -1.85101107e-01
  1.97699647e-02 -1.44269332e-01 -6.06948324e-02  3.16997133e-02
 -1.07337357e-02  1.34249385e-02  9.32574868e-02  6.18811361e-02]",83
"[ 8.34573880e-02 -3.56710479e-02 -7.56062120e-02  1.35006577e-01
 -8.81418586e-02 -6.36968808e-03 -3.41491960e-03 -1.24088436e-01
  7.52909631e-02  7.22161457e-02  7.66196921e-02  1.27388671e-01
  4.28576842e-02 -1.23296067e-01  2.11201593e-01  1.96697563e-02
  7.63744414e-02  9.54320729e-02 -1.21412076e-01  2.29470376e-02
 -3.03437468e-02  1.06046319e-01  3.49229723e-02  1.35010779e-01
 -8.51873755e-02  2.58264784e-02  7.07598403e-02 -9.15707201e-02
 -3.15833129e-02  9.86404624e-03 -8.23198259e-03 -2.98449427e-01
 -4.30868827e-02 -1.03313796e-01 -5.46423867e-02  3.47169791e-03
  1.38195410e-01  2.79338937e-02 -7.13812262e-02  1.19534373e-01
 -4.42956425e-02 -7.36273527e-02  1.09017149e-01 -9.55397859e-02
 -8.49855468e-02  1.34728357e-01 -9.05121490e-02 -6.83904439e-02
  1.84017867e-01  1.37456851e-02 -2.80133802e-02  1.68995888e-04
  8.20663422e-02 -5.64015582e-02 -4.76016961e-02 -4.10069637e-02
  2.68954299e-02 -5.61349429e-02 -7.11591989e-02  7.80916438e-02
  8.05171877e-02  2.00511646e-02 -1.05112465e-02 -6.99871406e-02
  6.27652556e-02  1.65805310e-01  1.20076081e-02 -1.15270168e-01
  1.08628504e-01 -1.24198921e-01  1.72523456e-03  1.68249816e-01
 -5.50229326e-02 -8.80495831e-02 -7.34903617e-03 -1.30480053e-02
 -3.27564403e-02  9.88471955e-02 -2.55162511e-02 -2.30919681e-02
  1.74761966e-01 -1.12362336e-02  2.87998393e-02 -5.76608144e-02
  3.00400630e-02 -8.15904140e-03  1.62475929e-01 -2.82701235e-02
 -6.52746111e-02  1.24755479e-01 -1.06002234e-01  2.63726935e-02
  4.30508796e-03 -1.42960370e-01 -1.80331618e-01  4.15789662e-03
 -8.48537460e-02 -9.26991478e-02  1.61710292e-01  5.29711135e-02
 -7.42089562e-03  8.15718397e-02  1.79784633e-02 -9.26999282e-03
  2.91732214e-02  7.11321235e-02 -5.30674085e-02 -8.45531225e-02
  4.69784774e-02  6.93445131e-02 -4.02552895e-02 -8.34984407e-02
  4.18806113e-02  5.49643394e-03 -9.42600667e-02  8.90814736e-02
 -6.71181008e-02  1.50509879e-01 -3.79303284e-02 -1.98956877e-01
  3.28053497e-02 -1.44816548e-01 -7.26475418e-02  3.74443419e-02
 -3.00452253e-03  2.67782304e-02  7.87098706e-02  4.68790270e-02]",80
"[ 0.08780834 -0.04115002 -0.08259432  0.12810785 -0.10570467 -0.00242793
 -0.0112795  -0.1190813   0.07214876  0.05345753  0.0729564   0.13260444
  0.05418305 -0.12707251  0.21153367  0.0105068   0.06827835  0.09627091
 -0.12303458  0.03659331 -0.0272706   0.11967703  0.04056099  0.13311209
 -0.09378222  0.01572884  0.0487752  -0.08694775 -0.01402341 -0.00612532
 -0.01655899 -0.29856557 -0.05387346 -0.09012375 -0.06272543 -0.00559342
  0.14042312  0.04024307 -0.05592762  0.12728341 -0.06869835 -0.06847054
  0.10750151 -0.09627301 -0.05616109  0.13698646 -0.10215296 -0.08198883
  0.1795805   0.02096814 -0.00547947 -0.00724518  0.09660684 -0.04078384
 -0.06884951 -0.04868932  0.02697549 -0.05148018 -0.05940655  0.07264941
  0.090337    0.02668563 -0.01712439 -0.07466781  0.06522119  0.1650003
  0.00479015 -0.10529847  0.10473146 -0.11822175 -0.00998677  0.15533772
 -0.03466327 -0.09939756 -0.00037583 -0.01229027 -0.03692317  0.10070188
 -0.01987974 -0.03718928  0.16654286 -0.01715823  0.00675984 -0.06636278
  0.02728836 -0.00511169  0.1888717  -0.03703035 -0.06691478  0.14314713
 -0.07747637  0.02667915  0.00984068 -0.13944077 -0.17864898 -0.00550875
 -0.07449459 -0.09607975  0.15915518  0.04029677 -0.00397669  0.07730988
  0.02268777 -0.01421037  0.02284831  0.0832189  -0.05519084 -0.07005236
  0.04456801  0.07048191 -0.03179356 -0.10672039  0.03524481 -0.00069606
 -0.09953561  0.09196179 -0.05794834  0.1365775  -0.02721308 -0.19317691
  0.04095644 -0.14380606 -0.07151149  0.02980182 -0.00802064  0.01280602
  0.07367074  0.06396592]",62
